기준일,요일,성별,연령대,시도,시군구,업종,통화건수
20160211,목,여,30대,서울특별시,강서구,중국집,92
20160211,목,여,50대,서울특별시,강서구,중국집,51
20160211,목,여,60대이상,서울특별시,강서구,중국집,23
20160211,목,여,10대,서울특별시,강서구,중국집,12
20160211,목,남,60대이상,서울특별시,강서구,중국집,48
20160211,목,남,10대,서울특별시,강서구,중국집,15
20160211,목,여,40대,서울특별시,강서구,중국집,113
20160211,목,남,20대,서울특별시,관악구,중국집,111
20160211,목,여,20대,서울특별시,관악구,중국집,50
20160211,목,여,40대,서울특별시,관악구,중국집,56
20160211,목,여,30대,서울특별시,관악구,중국집,81
20160211,목,여,50대,서울특별시,관악구,중국집,37
20160211,목,남,30대,서울특별시,관악구,중국집,138
20160211,목,남,50대,서울특별시,관악구,중국집,55
20160211,목,남,60대이상,서울특별시,관악구,중국집,21
20160211,목,남,10대,서울특별시,관악구,중국집,14
20160211,목,여,60대이상,서울특별시,관악구,중국집,13
20160211,목,여,10대,서울특별시,관악구,중국집,6
20160211,목,남,40대,서울특별시,관악구,중국집,66
20160211,목,여,40대,서울특별시,광진구,중국집,42
20160211,목,남,40대,서울특별시,광진구,중국집,37
20160211,목,남,20대,서울특별시,광진구,중국집,59
20160211,목,여,50대,서울특별시,광진구,중국집,18
20160211,목,여,30대,서울특별시,광진구,중국집,45
20160211,목,남,50대,서울특별시,광진구,중국집,33
20160211,목,남,30대,서울특별시,광진구,중국집,60
20160211,목,남,10대,서울특별시,광진구,중국집,28
20160211,목,남,60대이상,서울특별시,광진구,중국집,11
20160211,목,여,10대,서울특별시,광진구,중국집,5
20160211,목,여,60대이상,서울특별시,광진구,중국집,23
20160211,목,여,20대,서울특별시,광진구,중국집,25
20160211,목,여,20대,서울특별시,구로구,중국집,20
20160211,목,남,20대,서울특별시,구로구,중국집,47
20160211,목,남,40대,서울특별시,구로구,중국집,63
20160211,목,남,30대,서울특별시,구로구,중국집,64
20160211,목,남,50대,서울특별시,구로구,중국집,37
20160211,목,여,30대,서울특별시,구로구,중국집,44
20160211,목,여,50대,서울특별시,구로구,중국집,32
20160211,목,여,60대이상,서울특별시,구로구,중국집,7
20160211,목,여,10대,서울특별시,구로구,중국집,10
20160211,목,남,60대이상,서울특별시,구로구,중국집,18
20160211,목,남,10대,서울특별시,구로구,중국집,23
20160211,목,여,40대,서울특별시,구로구,중국집,64
20160211,목,남,20대,서울특별시,금천구,중국집,21
20160211,목,여,20대,서울특별시,금천구,중국집,9
20160211,목,여,40대,서울특별시,금천구,중국집,29
20160211,목,여,30대,서울특별시,금천구,중국집,21
20160211,목,여,50대,서울특별시,금천구,중국집,13
20160211,목,남,30대,서울특별시,금천구,중국집,39
20160211,목,남,50대,서울특별시,금천구,중국집,29
20160211,목,남,60대이상,서울특별시,금천구,중국집,19
20160211,목,남,10대,서울특별시,금천구,중국집,13
20160211,목,여,60대이상,서울특별시,금천구,중국집,8
20160211,목,여,10대,서울특별시,금천구,중국집,5
20160211,목,남,40대,서울특별시,금천구,중국집,37
20160211,목,여,30대,서울특별시,노원구,중국집,54
20160211,목,남,30대,서울특별시,노원구,중국집,52
20160211,목,여,50대,서울특별시,노원구,중국집,27
20160211,목,남,20대,서울특별시,노원구,중국집,49
20160211,목,여,40대,서울특별시,노원구,중국집,69
20160211,목,여,20대,서울특별시,노원구,중국집,26
20160211,목,남,40대,서울특별시,노원구,중국집,53
20160211,목,여,10대,서울특별시,노원구,중국집,8
20160211,목,여,60대이상,서울특별시,노원구,중국집,13
20160211,목,남,10대,서울특별시,노원구,중국집,22
20160211,목,남,60대이상,서울특별시,노원구,중국집,13
20160211,목,남,50대,서울특별시,노원구,중국집,23
20160211,목,여,10대,서울특별시,도봉구,중국집,44
20160211,목,여,60대이상,서울특별시,도봉구,중국집,12
20160211,목,여,50대,서울특별시,도봉구,중국집,15
20160211,목,남,20대,서울특별시,도봉구,중국집,26
20160211,목,남,10대,서울특별시,도봉구,중국집,84
20160211,목,여,20대,서울특별시,도봉구,중국집,7
20160211,목,남,60대이상,서울특별시,도봉구,중국집,10
20160211,목,남,40대,서울특별시,도봉구,중국집,29
20160211,목,여,40대,서울특별시,도봉구,중국집,32
20160211,목,남,30대,서울특별시,도봉구,중국집,31
20160211,목,여,30대,서울특별시,도봉구,중국집,20
20160211,목,남,50대,서울특별시,도봉구,중국집,15
20160211,목,여,20대,서울특별시,동대문구,중국집,37
20160211,목,남,20대,서울특별시,동대문구,중국집,118
20160211,목,남,40대,서울특별시,동대문구,중국집,132
20160211,목,남,30대,서울특별시,동대문구,중국집,136
20160211,목,남,50대,서울특별시,동대문구,중국집,72
20160211,목,여,30대,서울특별시,동대문구,중국집,63
20160211,목,여,50대,서울특별시,동대문구,중국집,34
20160211,목,남,10대,서울특별시,동대문구,중국집,31
20160211,목,남,60대이상,서울특별시,동대문구,중국집,35
20160211,목,여,10대,서울특별시,동대문구,중국집,13
20160211,목,여,60대이상,서울특별시,동대문구,중국집,37
20160211,목,여,40대,서울특별시,동대문구,중국집,86
20160211,목,남,10대,서울특별시,동작구,중국집,14
20160211,목,남,60대이상,서울특별시,동작구,중국집,25
20160211,목,여,30대,서울특별시,동작구,중국집,44
20160211,목,여,40대,서울특별시,동작구,중국집,47
20160211,목,여,10대,서울특별시,동작구,중국집,6
20160211,목,남,40대,서울특별시,동작구,중국집,50
20160211,목,여,60대이상,서울특별시,동작구,중국집,22
20160211,목,여,20대,서울특별시,동작구,중국집,29
20160211,목,남,20대,서울특별시,동작구,중국집,59
20160211,목,남,50대,서울특별시,동작구,중국집,28
20160211,목,여,50대,서울특별시,동작구,중국집,23
20160211,목,남,30대,서울특별시,동작구,중국집,68
20160211,목,여,30대,서울특별시,마포구,중국집,43
20160211,목,남,30대,서울특별시,마포구,중국집,92
20160211,목,여,50대,서울특별시,마포구,중국집,40
20160211,목,남,20대,서울특별시,마포구,중국집,55
20160211,목,여,40대,서울특별시,마포구,중국집,75
20160211,목,여,20대,서울특별시,마포구,중국집,47
20160211,목,남,40대,서울특별시,마포구,중국집,53
20160211,목,남,60대이상,서울특별시,마포구,중국집,24
20160211,목,남,10대,서울특별시,마포구,중국집,15
20160211,목,여,60대이상,서울특별시,마포구,중국집,17
20160211,목,여,10대,서울특별시,마포구,중국집,8
20160211,목,남,50대,서울특별시,마포구,중국집,32
20160211,목,여,30대,서울특별시,서대문구,중국집,43
20160211,목,남,30대,서울특별시,서대문구,중국집,78
20160211,목,여,50대,서울특별시,서대문구,중국집,24
20160211,목,남,20대,서울특별시,서대문구,중국집,67
20160211,목,여,40대,서울특별시,서대문구,중국집,58
20160211,목,여,20대,서울특별시,서대문구,중국집,47
20160211,목,남,40대,서울특별시,서대문구,중국집,62
20160211,목,여,10대,서울특별시,서대문구,중국집,5
20160211,목,여,60대이상,서울특별시,서대문구,중국집,18
20160211,목,남,10대,서울특별시,서대문구,중국집,22
20160211,목,남,60대이상,서울특별시,서대문구,중국집,32
20160211,목,남,50대,서울특별시,서대문구,중국집,39
20160211,목,여,40대,서울특별시,서초구,중국집,88
20160211,목,남,40대,서울특별시,서초구,중국집,87
20160211,목,남,20대,서울특별시,서초구,중국집,78
20160211,목,여,50대,서울특별시,서초구,중국집,44
20160211,목,여,30대,서울특별시,서초구,중국집,67
20160211,목,남,50대,서울특별시,서초구,중국집,63
20160211,목,남,30대,서울특별시,서초구,중국집,89
20160211,목,남,10대,서울특별시,서초구,중국집,8
20160211,목,남,60대이상,서울특별시,서초구,중국집,33
20160211,목,여,10대,서울특별시,서초구,중국집,5
20160211,목,여,60대이상,서울특별시,서초구,중국집,26
20160211,목,여,20대,서울특별시,서초구,중국집,25
20160211,목,여,30대,서울특별시,성동구,중국집,23
20160211,목,여,60대이상,서울특별시,성동구,중국집,5
20160211,목,여,20대,서울특별시,성동구,중국집,11
20160211,목,여,40대,서울특별시,성동구,중국집,25
20160211,목,남,60대이상,서울특별시,성동구,중국집,13
20160211,목,남,40대,서울특별시,성동구,중국집,39
20160211,목,남,10대,서울특별시,성동구,중국집,5
20160211,목,남,20대,서울특별시,성동구,중국집,27
20160211,목,남,50대,서울특별시,성동구,중국집,22
20160211,목,여,50대,서울특별시,성동구,중국집,15
20160211,목,남,30대,서울특별시,성동구,중국집,48
20160211,목,여,50대,서울특별시,성북구,중국집,14
20160211,목,남,50대,서울특별시,성북구,중국집,42
20160211,목,여,30대,서울특별시,성북구,중국집,23
20160211,목,여,40대,서울특별시,성북구,중국집,43
20160211,목,남,20대,서울특별시,성북구,중국집,34
20160211,목,남,40대,서울특별시,성북구,중국집,46
20160211,목,여,20대,서울특별시,성북구,중국집,16
20160211,목,남,10대,서울특별시,성북구,중국집,7
20160211,목,남,60대이상,서울특별시,성북구,중국집,19
20160211,목,여,10대,서울특별시,성북구,중국집,5
20160211,목,여,60대이상,서울특별시,성북구,중국집,8
20160211,목,남,30대,서울특별시,성북구,중국집,50
20160211,목,남,50대,서울특별시,송파구,중국집,56
20160211,목,여,50대,서울특별시,송파구,중국집,45
20160211,목,남,30대,서울특별시,송파구,중국집,129
20160211,목,남,40대,서울특별시,송파구,중국집,127
20160211,목,여,20대,서울특별시,송파구,중국집,35
20160211,목,여,40대,서울특별시,송파구,중국집,114
20160211,목,남,20대,서울특별시,송파구,중국집,88
20160211,목,남,60대이상,서울특별시,송파구,중국집,40
20160211,목,남,10대,서울특별시,송파구,중국집,27
20160211,목,여,60대이상,서울특별시,송파구,중국집,34
20160211,목,여,10대,서울특별시,송파구,중국집,16
20160211,목,여,30대,서울특별시,송파구,중국집,85
20160211,목,여,60대이상,서울특별시,양천구,중국집,23
20160211,목,여,10대,서울특별시,양천구,중국집,10
20160211,목,여,30대,서울특별시,양천구,중국집,51
20160211,목,여,40대,서울특별시,양천구,중국집,65
20160211,목,남,60대이상,서울특별시,양천구,중국집,19
20160211,목,남,40대,서울특별시,양천구,중국집,42
20160211,목,남,10대,서울특별시,양천구,중국집,19
20160211,목,여,20대,서울특별시,양천구,중국집,24
20160211,목,남,20대,서울특별시,양천구,중국집,36
20160211,목,남,50대,서울특별시,양천구,중국집,33
20160211,목,여,50대,서울특별시,양천구,중국집,28
20160211,목,남,30대,서울특별시,양천구,중국집,47
20160211,목,남,10대,서울특별시,영등포구,중국집,6
20160211,목,남,60대이상,서울특별시,영등포구,중국집,14
20160211,목,여,30대,서울특별시,영등포구,중국집,36
20160211,목,여,40대,서울특별시,영등포구,중국집,34
20160211,목,여,10대,서울특별시,영등포구,중국집,8
20160211,목,남,40대,서울특별시,영등포구,중국집,78
20160211,목,여,60대이상,서울특별시,영등포구,중국집,16
20160211,목,여,20대,서울특별시,영등포구,중국집,33
20160211,목,남,20대,서울특별시,영등포구,중국집,31
20160211,목,남,50대,서울특별시,영등포구,중국집,54
20160211,목,여,50대,서울특별시,영등포구,중국집,19
20160211,목,남,30대,서울특별시,영등포구,중국집,56
20160211,목,여,60대이상,서울특별시,용산구,중국집,26
20160211,목,여,10대,서울특별시,용산구,중국집,9
20160211,목,남,40대,서울특별시,용산구,중국집,92
20160211,목,남,30대,서울특별시,용산구,중국집,106
20160211,목,남,60대이상,서울특별시,용산구,중국집,29
20160211,목,여,30대,서울특별시,용산구,중국집,72
20160211,목,남,10대,서울특별시,용산구,중국집,11
20160211,목,여,50대,서울특별시,용산구,중국집,37
20160211,목,남,50대,서울특별시,용산구,중국집,67
20160211,목,남,20대,서울특별시,용산구,중국집,63
20160211,목,여,20대,서울특별시,용산구,중국집,35
20160211,목,여,40대,서울특별시,용산구,중국집,72
20160211,목,여,10대,서울특별시,은평구,중국집,8
20160211,목,여,60대이상,서울특별시,은평구,중국집,21
20160211,목,여,20대,서울특별시,은평구,중국집,25
20160211,목,남,50대,서울특별시,은평구,중국집,29
20160211,목,남,10대,서울특별시,은평구,중국집,13
20160211,목,여,50대,서울특별시,은평구,중국집,29
20160211,목,남,60대이상,서울특별시,은평구,중국집,16
20160211,목,여,30대,서울특별시,은평구,중국집,60
20160211,목,남,30대,서울특별시,은평구,중국집,68
20160211,목,여,40대,서울특별시,은평구,중국집,62
20160211,목,남,40대,서울특별시,은평구,중국집,57
20160211,목,남,20대,서울특별시,은평구,중국집,43
20160211,목,남,60대이상,서울특별시,종로구,중국집,26
20160211,목,남,10대,서울특별시,종로구,중국집,8
20160211,목,여,40대,서울특별시,종로구,중국집,34
20160211,목,여,30대,서울특별시,종로구,중국집,43
20160211,목,여,60대이상,서울특별시,종로구,중국집,17
20160211,목,남,30대,서울특별시,종로구,중국집,79
20160211,목,여,10대,서울특별시,종로구,중국집,6
20160211,목,남,50대,서울특별시,종로구,중국집,60
20160211,목,여,50대,서울특별시,종로구,중국집,29
20160211,목,여,20대,서울특별시,종로구,중국집,30
20160211,목,남,20대,서울특별시,종로구,중국집,48
20160211,목,남,40대,서울특별시,종로구,중국집,76
20160211,목,여,60대이상,서울특별시,중구,중국집,26
20160211,목,여,10대,서울특별시,중구,중국집,5
20160211,목,남,50대,서울특별시,중구,중국집,77
20160211,목,여,20대,서울특별시,중구,중국집,34
20160211,목,남,60대이상,서울특별시,중구,중국집,49
20160211,목,남,20대,서울특별시,중구,중국집,83
20160211,목,남,10대,서울특별시,중구,중국집,16
20160211,목,여,40대,서울특별시,중구,중국집,67
20160211,목,남,40대,서울특별시,중구,중국집,122
20160211,목,여,30대,서울특별시,중구,중국집,72
20160211,목,남,30대,서울특별시,중구,중국집,139
20160211,목,여,50대,서울특별시,중구,중국집,48
20160211,목,남,10대,서울특별시,중랑구,중국집,17
20160211,목,남,60대이상,서울특별시,중랑구,중국집,19
20160211,목,남,40대,서울특별시,중랑구,중국집,55
20160211,목,남,30대,서울특별시,중랑구,중국집,70
20160211,목,여,10대,서울특별시,중랑구,중국집,5
20160211,목,여,30대,서울특별시,중랑구,중국집,49
20160211,목,여,60대이상,서울특별시,중랑구,중국집,14
20160211,목,여,50대,서울특별시,중랑구,중국집,27
20160211,목,남,50대,서울특별시,중랑구,중국집,42
20160211,목,남,20대,서울특별시,중랑구,중국집,40
20160211,목,여,20대,서울특별시,중랑구,중국집,15
20160211,목,여,40대,서울특별시,중랑구,중국집,36
20160212,금,여,40대,서울특별시,강남구,중국집,270
20160212,금,남,40대,서울특별시,강남구,중국집,280
20160212,금,남,20대,서울특별시,강남구,중국집,146
20160212,금,여,50대,서울특별시,강남구,중국집,93
20160212,금,여,30대,서울특별시,강남구,중국집,225
20160212,금,남,50대,서울특별시,강남구,중국집,165
20160212,금,남,30대,서울특별시,강남구,중국집,283
20160212,금,여,60대이상,서울특별시,강남구,중국집,70
20160212,금,여,10대,서울특별시,강남구,중국집,27
20160212,금,남,60대이상,서울특별시,강남구,중국집,69
20160212,금,남,10대,서울특별시,강남구,중국집,28
20160212,금,여,20대,서울특별시,강남구,중국집,134
20160212,금,남,30대,서울특별시,강동구,중국집,90
20160212,금,여,30대,서울특별시,강동구,중국집,84
20160212,금,남,50대,서울특별시,강동구,중국집,53
20160212,금,여,20대,서울특별시,강동구,중국집,28
20160212,금,남,40대,서울특별시,강동구,중국집,95
20160212,금,남,20대,서울특별시,강동구,중국집,62
20160212,금,여,40대,서울특별시,강동구,중국집,138
20160212,금,남,10대,서울특별시,강동구,중국집,23
20160212,금,남,60대이상,서울특별시,강동구,중국집,44
20160212,금,여,10대,서울특별시,강동구,중국집,9
20160212,금,여,60대이상,서울특별시,강동구,중국집,18
20160212,금,여,50대,서울특별시,강동구,중국집,46
20160212,금,여,30대,서울특별시,강북구,중국집,60
20160212,금,남,30대,서울특별시,강북구,중국집,75
20160212,금,여,50대,서울특별시,강북구,중국집,38
20160212,금,남,20대,서울특별시,강북구,중국집,52
20160212,금,여,40대,서울특별시,강북구,중국집,61
20160212,금,여,20대,서울특별시,강북구,중국집,26
20160212,금,남,40대,서울특별시,강북구,중국집,75
20160212,금,여,10대,서울특별시,강북구,중국집,5
20160212,금,여,60대이상,서울특별시,강북구,중국집,25
20160212,금,남,10대,서울특별시,강북구,중국집,20
20160212,금,남,60대이상,서울특별시,강북구,중국집,19
20160212,금,남,50대,서울특별시,강북구,중국집,49
20160212,금,여,50대,서울특별시,강서구,중국집,60
20160212,금,남,50대,서울특별시,강서구,중국집,68
20160212,금,여,30대,서울특별시,강서구,중국집,154
20160212,금,여,40대,서울특별시,강서구,중국집,147
20160212,금,남,20대,서울특별시,강서구,중국집,88
20160212,금,남,40대,서울특별시,강서구,중국집,99
20160212,금,여,20대,서울특별시,강서구,중국집,55
20160212,금,여,60대이상,서울특별시,강서구,중국집,41
20160212,금,여,10대,서울특별시,강서구,중국집,10
20160212,금,남,60대이상,서울특별시,강서구,중국집,41
20160212,금,남,10대,서울특별시,강서구,중국집,35
20160212,금,남,30대,서울특별시,강서구,중국집,164
20160212,금,남,50대,서울특별시,관악구,중국집,53
20160212,금,여,50대,서울특별시,관악구,중국집,47
20160212,금,남,30대,서울특별시,관악구,중국집,144
20160212,금,남,40대,서울특별시,관악구,중국집,86
20160212,금,여,20대,서울특별시,관악구,중국집,56
20160212,금,여,40대,서울특별시,관악구,중국집,73
20160212,금,남,20대,서울특별시,관악구,중국집,133
20160212,금,남,60대이상,서울특별시,관악구,중국집,37
20160212,금,남,10대,서울특별시,관악구,중국집,20
20160212,금,여,60대이상,서울특별시,관악구,중국집,24
20160212,금,여,10대,서울특별시,관악구,중국집,5
20160212,금,여,30대,서울특별시,관악구,중국집,91
20160212,금,남,30대,서울특별시,광진구,중국집,51
20160212,금,여,30대,서울특별시,광진구,중국집,45
20160212,금,남,50대,서울특별시,광진구,중국집,33
20160212,금,여,20대,서울특별시,광진구,중국집,32
20160212,금,남,40대,서울특별시,광진구,중국집,58
20160212,금,남,20대,서울특별시,광진구,중국집,59
20160212,금,여,40대,서울특별시,광진구,중국집,77
20160212,금,남,10대,서울특별시,광진구,중국집,16
20160212,금,남,60대이상,서울특별시,광진구,중국집,25
20160212,금,여,10대,서울특별시,광진구,중국집,19
20160212,금,여,60대이상,서울특별시,광진구,중국집,28
20160212,금,여,50대,서울특별시,광진구,중국집,21
20160212,금,여,50대,서울특별시,구로구,중국집,35
20160212,금,남,50대,서울특별시,구로구,중국집,50
20160212,금,여,30대,서울특별시,구로구,중국집,64
20160212,금,여,40대,서울특별시,구로구,중국집,57
20160212,금,남,20대,서울특별시,구로구,중국집,63
20160212,금,남,40대,서울특별시,구로구,중국집,73
20160212,금,여,20대,서울특별시,구로구,중국집,30
20160212,금,여,60대이상,서울특별시,구로구,중국집,13
20160212,금,여,10대,서울특별시,구로구,중국집,15
20160212,금,남,60대이상,서울특별시,구로구,중국집,17
20160212,금,남,10대,서울특별시,구로구,중국집,16
20160212,금,남,30대,서울특별시,구로구,중국집,71
20160212,금,남,50대,서울특별시,금천구,중국집,26
20160212,금,여,50대,서울특별시,금천구,중국집,12
20160212,금,남,30대,서울특별시,금천구,중국집,48
20160212,금,남,40대,서울특별시,금천구,중국집,55
20160212,금,여,20대,서울특별시,금천구,중국집,18
20160212,금,여,40대,서울특별시,금천구,중국집,26
20160212,금,남,20대,서울특별시,금천구,중국집,29
20160212,금,남,60대이상,서울특별시,금천구,중국집,13
20160212,금,남,10대,서울특별시,금천구,중국집,6
20160212,금,여,60대이상,서울특별시,금천구,중국집,12
20160212,금,여,10대,서울특별시,금천구,중국집,5
20160212,금,여,30대,서울특별시,금천구,중국집,28
20160212,금,남,40대,서울특별시,노원구,중국집,66
20160212,금,여,40대,서울특별시,노원구,중국집,103
20160212,금,여,20대,서울특별시,노원구,중국집,28
20160212,금,남,50대,서울특별시,노원구,중국집,48
20160212,금,남,30대,서울특별시,노원구,중국집,56
20160212,금,여,50대,서울특별시,노원구,중국집,31
20160212,금,여,30대,서울특별시,노원구,중국집,63
20160212,금,여,10대,서울특별시,노원구,중국집,8
20160212,금,여,60대이상,서울특별시,노원구,중국집,25
20160212,금,남,10대,서울특별시,노원구,중국집,20
20160212,금,남,60대이상,서울특별시,노원구,중국집,15
20160212,금,남,20대,서울특별시,노원구,중국집,52
20160212,금,여,10대,서울특별시,도봉구,중국집,53
20160212,금,여,60대이상,서울특별시,도봉구,중국집,14
20160212,금,여,20대,서울특별시,도봉구,중국집,22
20160212,금,남,50대,서울특별시,도봉구,중국집,16
20160212,금,남,10대,서울특별시,도봉구,중국집,123
20160212,금,여,50대,서울특별시,도봉구,중국집,24
20160212,금,남,60대이상,서울특별시,도봉구,중국집,15
20160212,금,여,30대,서울특별시,도봉구,중국집,40
20160212,금,남,30대,서울특별시,도봉구,중국집,35
20160212,금,여,40대,서울특별시,도봉구,중국집,46
20160212,금,남,40대,서울특별시,도봉구,중국집,41
20160212,금,남,20대,서울특별시,도봉구,중국집,24
20160212,금,여,50대,서울특별시,동대문구,중국집,48
20160212,금,남,50대,서울특별시,동대문구,중국집,82
20160212,금,여,30대,서울특별시,동대문구,중국집,86
20160212,금,여,40대,서울특별시,동대문구,중국집,95
20160212,금,남,20대,서울특별시,동대문구,중국집,155
20160212,금,남,40대,서울특별시,동대문구,중국집,122
20160212,금,여,20대,서울특별시,동대문구,중국집,51
20160212,금,남,10대,서울특별시,동대문구,중국집,29
20160212,금,남,60대이상,서울특별시,동대문구,중국집,41
20160212,금,여,10대,서울특별시,동대문구,중국집,9
20160212,금,여,60대이상,서울특별시,동대문구,중국집,38
20160212,금,남,30대,서울특별시,동대문구,중국집,151
20160212,금,남,10대,서울특별시,동작구,중국집,21
20160212,금,남,60대이상,서울특별시,동작구,중국집,27
20160212,금,남,40대,서울특별시,동작구,중국집,41
20160212,금,남,30대,서울특별시,동작구,중국집,66
20160212,금,여,10대,서울특별시,동작구,중국집,7
20160212,금,여,30대,서울특별시,동작구,중국집,64
20160212,금,여,60대이상,서울특별시,동작구,중국집,24
20160212,금,여,50대,서울특별시,동작구,중국집,26
20160212,금,남,50대,서울특별시,동작구,중국집,39
20160212,금,남,20대,서울특별시,동작구,중국집,68
20160212,금,여,20대,서울특별시,동작구,중국집,43
20160212,금,여,40대,서울특별시,동작구,중국집,65
20160212,금,남,40대,서울특별시,마포구,중국집,81
20160212,금,여,40대,서울특별시,마포구,중국집,91
20160212,금,여,20대,서울특별시,마포구,중국집,46
20160212,금,남,50대,서울특별시,마포구,중국집,48
20160212,금,남,30대,서울특별시,마포구,중국집,77
20160212,금,여,50대,서울특별시,마포구,중국집,25
20160212,금,여,30대,서울특별시,마포구,중국집,74
20160212,금,남,60대이상,서울특별시,마포구,중국집,14
20160212,금,남,10대,서울특별시,마포구,중국집,9
20160212,금,여,60대이상,서울특별시,마포구,중국집,12
20160212,금,여,10대,서울특별시,마포구,중국집,8
20160212,금,남,20대,서울특별시,마포구,중국집,67
20160212,금,남,40대,서울특별시,서대문구,중국집,94
20160212,금,여,40대,서울특별시,서대문구,중국집,80
20160212,금,여,20대,서울특별시,서대문구,중국집,43
20160212,금,남,50대,서울특별시,서대문구,중국집,41
20160212,금,남,30대,서울특별시,서대문구,중국집,89
20160212,금,여,50대,서울특별시,서대문구,중국집,44
20160212,금,여,30대,서울특별시,서대문구,중국집,60
20160212,금,여,10대,서울특별시,서대문구,중국집,6
20160212,금,여,60대이상,서울특별시,서대문구,중국집,17
20160212,금,남,10대,서울특별시,서대문구,중국집,12
20160212,금,남,60대이상,서울특별시,서대문구,중국집,26
20160212,금,남,20대,서울특별시,서대문구,중국집,73
20160212,금,남,30대,서울특별시,서초구,중국집,149
20160212,금,여,30대,서울특별시,서초구,중국집,133
20160212,금,남,50대,서울특별시,서초구,중국집,69
20160212,금,여,20대,서울특별시,서초구,중국집,48
20160212,금,남,40대,서울특별시,서초구,중국집,176
20160212,금,남,20대,서울특별시,서초구,중국집,66
20160212,금,여,40대,서울특별시,서초구,중국집,168
20160212,금,남,10대,서울특별시,서초구,중국집,21
20160212,금,남,60대이상,서울특별시,서초구,중국집,35
20160212,금,여,10대,서울특별시,서초구,중국집,22
20160212,금,여,60대이상,서울특별시,서초구,중국집,39
20160212,금,여,50대,서울특별시,서초구,중국집,65
20160212,금,남,40대,서울특별시,성동구,중국집,50
20160212,금,여,60대이상,서울특별시,성동구,중국집,12
20160212,금,여,50대,서울특별시,성동구,중국집,11
20160212,금,남,30대,서울특별시,성동구,중국집,49
20160212,금,남,60대이상,서울특별시,성동구,중국집,9
20160212,금,여,30대,서울특별시,성동구,중국집,50
20160212,금,남,10대,서울특별시,성동구,중국집,5
20160212,금,남,50대,서울특별시,성동구,중국집,19
20160212,금,남,20대,서울특별시,성동구,중국집,18
20160212,금,여,20대,서울특별시,성동구,중국집,22
20160212,금,여,40대,서울특별시,성동구,중국집,44
20160212,금,여,20대,서울특별시,성북구,중국집,24
20160212,금,남,20대,서울특별시,성북구,중국집,65
20160212,금,남,40대,서울특별시,성북구,중국집,66
20160212,금,남,30대,서울특별시,성북구,중국집,39
20160212,금,남,50대,서울특별시,성북구,중국집,39
20160212,금,여,30대,서울특별시,성북구,중국집,43
20160212,금,여,50대,서울특별시,성북구,중국집,22
20160212,금,남,10대,서울특별시,성북구,중국집,8
20160212,금,남,60대이상,서울특별시,성북구,중국집,23
20160212,금,여,10대,서울특별시,성북구,중국집,5
20160212,금,여,60대이상,서울특별시,성북구,중국집,17
20160212,금,여,40대,서울특별시,성북구,중국집,47
20160212,금,남,20대,서울특별시,송파구,중국집,129
20160212,금,여,20대,서울특별시,송파구,중국집,53
20160212,금,여,40대,서울특별시,송파구,중국집,183
20160212,금,여,30대,서울특별시,송파구,중국집,126
20160212,금,여,50대,서울특별시,송파구,중국집,56
20160212,금,남,30대,서울특별시,송파구,중국집,212
20160212,금,남,50대,서울특별시,송파구,중국집,96
20160212,금,남,60대이상,서울특별시,송파구,중국집,38
20160212,금,남,10대,서울특별시,송파구,중국집,24
20160212,금,여,60대이상,서울특별시,송파구,중국집,39
20160212,금,여,10대,서울특별시,송파구,중국집,14
20160212,금,남,40대,서울특별시,송파구,중국집,150
20160212,금,여,60대이상,서울특별시,양천구,중국집,15
20160212,금,여,10대,서울특별시,양천구,중국집,11
20160212,금,남,40대,서울특별시,양천구,중국집,64
20160212,금,남,30대,서울특별시,양천구,중국집,68
20160212,금,남,60대이상,서울특별시,양천구,중국집,18
20160212,금,여,30대,서울특별시,양천구,중국집,58
20160212,금,남,10대,서울특별시,양천구,중국집,19
20160212,금,여,50대,서울특별시,양천구,중국집,33
20160212,금,남,50대,서울특별시,양천구,중국집,38
20160212,금,남,20대,서울특별시,양천구,중국집,40
20160212,금,여,20대,서울특별시,양천구,중국집,15
20160212,금,여,40대,서울특별시,양천구,중국집,76
20160212,금,남,10대,서울특별시,영등포구,중국집,9
20160212,금,남,60대이상,서울특별시,영등포구,중국집,15
20160212,금,남,40대,서울특별시,영등포구,중국집,78
20160212,금,남,30대,서울특별시,영등포구,중국집,73
20160212,금,여,10대,서울특별시,영등포구,중국집,5
20160212,금,여,30대,서울특별시,영등포구,중국집,53
20160212,금,여,60대이상,서울특별시,영등포구,중국집,12
20160212,금,여,50대,서울특별시,영등포구,중국집,21
20160212,금,남,50대,서울특별시,영등포구,중국집,48
20160212,금,남,20대,서울특별시,영등포구,중국집,41
20160212,금,여,20대,서울특별시,영등포구,중국집,23
20160212,금,여,40대,서울특별시,영등포구,중국집,62
20160212,금,여,60대이상,서울특별시,용산구,중국집,33
20160212,금,여,10대,서울특별시,용산구,중국집,14
20160212,금,여,30대,서울특별시,용산구,중국집,86
20160212,금,여,40대,서울특별시,용산구,중국집,89
20160212,금,남,60대이상,서울특별시,용산구,중국집,38
20160212,금,남,40대,서울특별시,용산구,중국집,124
20160212,금,남,10대,서울특별시,용산구,중국집,15
20160212,금,여,20대,서울특별시,용산구,중국집,46
20160212,금,남,20대,서울특별시,용산구,중국집,73
20160212,금,남,50대,서울특별시,용산구,중국집,82
