기준일,요일,성별,연령대,시도,시군구,업종,통화건수
20160124,일,남,50대,서울특별시,은평구,치킨,42
20160124,일,여,50대,서울특별시,은평구,치킨,66
20160124,일,남,30대,서울특별시,은평구,치킨,167
20160124,일,남,40대,서울특별시,은평구,치킨,133
20160124,일,여,20대,서울특별시,은평구,치킨,111
20160124,일,여,40대,서울특별시,은평구,치킨,183
20160124,일,남,20대,서울특별시,은평구,치킨,95
20160124,일,남,60대이상,서울특별시,은평구,치킨,30
20160124,일,남,10대,서울특별시,은평구,치킨,37
20160124,일,여,60대이상,서울특별시,은평구,치킨,29
20160124,일,여,10대,서울특별시,은평구,치킨,16
20160124,일,여,30대,서울특별시,은평구,치킨,220
20160124,일,여,30대,서울특별시,종로구,치킨,38
20160124,일,남,30대,서울특별시,종로구,치킨,52
20160124,일,여,50대,서울특별시,종로구,치킨,15
20160124,일,남,20대,서울특별시,종로구,치킨,66
20160124,일,여,40대,서울특별시,종로구,치킨,60
20160124,일,여,20대,서울특별시,종로구,치킨,55
20160124,일,남,40대,서울특별시,종로구,치킨,24
20160124,일,여,10대,서울특별시,종로구,치킨,5
20160124,일,여,60대이상,서울특별시,종로구,치킨,10
20160124,일,남,10대,서울특별시,종로구,치킨,8
20160124,일,남,60대이상,서울특별시,종로구,치킨,5
20160124,일,남,50대,서울특별시,종로구,치킨,18
20160124,일,여,20대,서울특별시,중구,치킨,104
20160124,일,남,20대,서울특별시,중구,치킨,127
20160124,일,남,40대,서울특별시,중구,치킨,100
20160124,일,남,30대,서울특별시,중구,치킨,167
20160124,일,남,50대,서울특별시,중구,치킨,35
20160124,일,여,30대,서울특별시,중구,치킨,134
20160124,일,여,50대,서울특별시,중구,치킨,53
20160124,일,남,10대,서울특별시,중구,치킨,11
20160124,일,남,60대이상,서울특별시,중구,치킨,25
20160124,일,여,10대,서울특별시,중구,치킨,16
20160124,일,여,60대이상,서울특별시,중구,치킨,18
20160124,일,여,40대,서울특별시,중구,치킨,109
20160124,일,남,30대,서울특별시,중랑구,치킨,158
20160124,일,여,30대,서울특별시,중랑구,치킨,142
20160124,일,남,50대,서울특별시,중랑구,치킨,40
20160124,일,여,20대,서울특별시,중랑구,치킨,117
20160124,일,남,40대,서울특별시,중랑구,치킨,83
20160124,일,남,20대,서울특별시,중랑구,치킨,94
20160124,일,여,40대,서울특별시,중랑구,치킨,125
20160124,일,여,60대이상,서울특별시,중랑구,치킨,24
20160124,일,여,10대,서울특별시,중랑구,치킨,13
20160124,일,남,60대이상,서울특별시,중랑구,치킨,20
20160124,일,남,10대,서울특별시,중랑구,치킨,25
20160124,일,여,50대,서울특별시,중랑구,치킨,60
20160125,월,남,40대,서울특별시,강남구,치킨,90
20160125,월,여,40대,서울특별시,강남구,치킨,204
20160125,월,여,20대,서울특별시,강남구,치킨,104
20160125,월,남,50대,서울특별시,강남구,치킨,42
20160125,월,남,30대,서울특별시,강남구,치킨,144
20160125,월,여,50대,서울특별시,강남구,치킨,71
20160125,월,여,30대,서울특별시,강남구,치킨,182
20160125,월,여,10대,서울특별시,강남구,치킨,18
20160125,월,여,60대이상,서울특별시,강남구,치킨,24
20160125,월,남,10대,서울특별시,강남구,치킨,36
20160125,월,남,60대이상,서울특별시,강남구,치킨,19
20160125,월,남,20대,서울특별시,강남구,치킨,144
20160125,월,여,30대,서울특별시,강동구,치킨,86
20160125,월,남,30대,서울특별시,강동구,치킨,73
20160125,월,여,50대,서울특별시,강동구,치킨,42
20160125,월,남,20대,서울특별시,강동구,치킨,60
20160125,월,여,40대,서울특별시,강동구,치킨,122
20160125,월,여,20대,서울특별시,강동구,치킨,71
20160125,월,남,40대,서울특별시,강동구,치킨,51
20160125,월,남,60대이상,서울특별시,강동구,치킨,10
20160125,월,남,10대,서울특별시,강동구,치킨,32
20160125,월,여,60대이상,서울특별시,강동구,치킨,14
20160125,월,여,10대,서울특별시,강동구,치킨,11
20160125,월,남,50대,서울특별시,강동구,치킨,31
20160125,월,남,30대,서울특별시,강북구,치킨,73
20160125,월,여,30대,서울특별시,강북구,치킨,96
20160125,월,남,50대,서울특별시,강북구,치킨,28
20160125,월,여,20대,서울특별시,강북구,치킨,37
20160125,월,남,40대,서울특별시,강북구,치킨,47
20160125,월,남,20대,서울특별시,강북구,치킨,43
20160125,월,여,40대,서울특별시,강북구,치킨,104
20160125,월,여,60대이상,서울특별시,강북구,치킨,18
20160125,월,여,10대,서울특별시,강북구,치킨,14
20160125,월,남,60대이상,서울특별시,강북구,치킨,7
20160125,월,남,10대,서울특별시,강북구,치킨,18
20160125,월,여,50대,서울특별시,강북구,치킨,36
20160125,월,남,50대,서울특별시,강서구,치킨,37
20160125,월,여,50대,서울특별시,강서구,치킨,60
20160125,월,남,30대,서울특별시,강서구,치킨,169
20160125,월,남,40대,서울특별시,강서구,치킨,93
20160125,월,여,20대,서울특별시,강서구,치킨,139
20160125,월,여,40대,서울특별시,강서구,치킨,174
20160125,월,남,20대,서울특별시,강서구,치킨,112
20160125,월,여,10대,서울특별시,강서구,치킨,27
20160125,월,여,60대이상,서울특별시,강서구,치킨,19
20160125,월,남,10대,서울특별시,강서구,치킨,44
20160125,월,남,60대이상,서울특별시,강서구,치킨,20
20160125,월,여,30대,서울특별시,강서구,치킨,236
20160125,월,여,50대,서울특별시,관악구,치킨,35
20160125,월,남,50대,서울특별시,관악구,치킨,26
20160125,월,여,30대,서울특별시,관악구,치킨,126
20160125,월,여,40대,서울특별시,관악구,치킨,123
20160125,월,남,20대,서울특별시,관악구,치킨,177
20160125,월,남,40대,서울특별시,관악구,치킨,78
20160125,월,여,20대,서울특별시,관악구,치킨,94
20160125,월,남,10대,서울특별시,관악구,치킨,26
20160125,월,남,60대이상,서울특별시,관악구,치킨,8
20160125,월,여,10대,서울특별시,관악구,치킨,19
20160125,월,여,60대이상,서울특별시,관악구,치킨,19
20160125,월,남,30대,서울특별시,관악구,치킨,142
20160125,월,여,30대,서울특별시,광진구,치킨,78
20160125,월,남,30대,서울특별시,광진구,치킨,42
20160125,월,여,50대,서울특별시,광진구,치킨,33
20160125,월,남,20대,서울특별시,광진구,치킨,42
20160125,월,여,40대,서울특별시,광진구,치킨,50
20160125,월,여,20대,서울특별시,광진구,치킨,50
20160125,월,남,40대,서울특별시,광진구,치킨,27
20160125,월,남,60대이상,서울특별시,광진구,치킨,10
20160125,월,남,10대,서울특별시,광진구,치킨,17
20160125,월,여,60대이상,서울특별시,광진구,치킨,12
20160125,월,여,10대,서울특별시,광진구,치킨,17
20160125,월,남,50대,서울특별시,광진구,치킨,13
20160125,월,남,50대,서울특별시,구로구,치킨,34
20160125,월,여,50대,서울특별시,구로구,치킨,40
20160125,월,남,30대,서울특별시,구로구,치킨,92
20160125,월,남,40대,서울특별시,구로구,치킨,72
20160125,월,여,20대,서울특별시,구로구,치킨,66
20160125,월,여,40대,서울특별시,구로구,치킨,102
20160125,월,남,20대,서울특별시,구로구,치킨,77
20160125,월,여,10대,서울특별시,구로구,치킨,14
20160125,월,여,60대이상,서울특별시,구로구,치킨,18
20160125,월,남,10대,서울특별시,구로구,치킨,22
20160125,월,남,60대이상,서울특별시,구로구,치킨,15
20160125,월,여,30대,서울특별시,구로구,치킨,144
20160125,월,여,50대,서울특별시,금천구,치킨,27
20160125,월,남,50대,서울특별시,금천구,치킨,6
20160125,월,여,30대,서울특별시,금천구,치킨,35
20160125,월,여,40대,서울특별시,금천구,치킨,43
20160125,월,남,20대,서울특별시,금천구,치킨,39
20160125,월,남,40대,서울특별시,금천구,치킨,24
20160125,월,여,20대,서울특별시,금천구,치킨,28
20160125,월,남,10대,서울특별시,금천구,치킨,13
20160125,월,남,60대이상,서울특별시,금천구,치킨,9
20160125,월,여,10대,서울특별시,금천구,치킨,13
20160125,월,여,60대이상,서울특별시,금천구,치킨,6
20160125,월,남,30대,서울특별시,금천구,치킨,55
20160125,월,여,40대,서울특별시,노원구,치킨,130
20160125,월,남,40대,서울특별시,노원구,치킨,47
20160125,월,남,20대,서울특별시,노원구,치킨,81
20160125,월,여,50대,서울특별시,노원구,치킨,37
20160125,월,여,30대,서울특별시,노원구,치킨,102
20160125,월,남,50대,서울특별시,노원구,치킨,29
20160125,월,남,30대,서울특별시,노원구,치킨,66
20160125,월,여,60대이상,서울특별시,노원구,치킨,21
20160125,월,여,10대,서울특별시,노원구,치킨,19
20160125,월,남,60대이상,서울특별시,노원구,치킨,10
20160125,월,남,10대,서울특별시,노원구,치킨,27
20160125,월,여,20대,서울특별시,노원구,치킨,68
20160125,월,여,60대이상,서울특별시,도봉구,치킨,9
20160125,월,여,10대,서울특별시,도봉구,치킨,80
20160125,월,남,20대,서울특별시,도봉구,치킨,33
20160125,월,여,50대,서울특별시,도봉구,치킨,19
20160125,월,남,60대이상,서울특별시,도봉구,치킨,5
20160125,월,남,50대,서울특별시,도봉구,치킨,11
20160125,월,남,10대,서울특별시,도봉구,치킨,123
20160125,월,남,30대,서울특별시,도봉구,치킨,27
20160125,월,여,30대,서울특별시,도봉구,치킨,38
20160125,월,남,40대,서울특별시,도봉구,치킨,31
20160125,월,여,40대,서울특별시,도봉구,치킨,39
20160125,월,여,20대,서울특별시,도봉구,치킨,33
20160125,월,남,50대,서울특별시,동대문구,치킨,21
20160125,월,여,50대,서울특별시,동대문구,치킨,20
20160125,월,남,30대,서울특별시,동대문구,치킨,46
20160125,월,남,40대,서울특별시,동대문구,치킨,43
20160125,월,여,20대,서울특별시,동대문구,치킨,48
20160125,월,여,40대,서울특별시,동대문구,치킨,49
20160125,월,남,20대,서울특별시,동대문구,치킨,73
20160125,월,남,60대이상,서울특별시,동대문구,치킨,10
20160125,월,남,10대,서울특별시,동대문구,치킨,17
20160125,월,여,60대이상,서울특별시,동대문구,치킨,5
20160125,월,여,10대,서울특별시,동대문구,치킨,5
20160125,월,여,30대,서울특별시,동대문구,치킨,59
20160125,월,남,60대이상,서울특별시,동작구,치킨,10
20160125,월,남,10대,서울특별시,동작구,치킨,6
20160125,월,여,40대,서울특별시,동작구,치킨,54
20160125,월,여,30대,서울특별시,동작구,치킨,88
20160125,월,여,60대이상,서울특별시,동작구,치킨,26
20160125,월,남,30대,서울특별시,동작구,치킨,61
20160125,월,여,10대,서울특별시,동작구,치킨,16
20160125,월,남,50대,서울특별시,동작구,치킨,18
20160125,월,여,50대,서울특별시,동작구,치킨,24
20160125,월,여,20대,서울특별시,동작구,치킨,71
20160125,월,남,20대,서울특별시,동작구,치킨,75
20160125,월,남,40대,서울특별시,동작구,치킨,37
20160125,월,여,40대,서울특별시,마포구,치킨,75
20160125,월,남,40대,서울특별시,마포구,치킨,55
20160125,월,남,20대,서울특별시,마포구,치킨,53
20160125,월,여,50대,서울특별시,마포구,치킨,31
20160125,월,여,30대,서울특별시,마포구,치킨,85
20160125,월,남,50대,서울특별시,마포구,치킨,17
20160125,월,남,30대,서울특별시,마포구,치킨,79
20160125,월,남,10대,서울특별시,마포구,치킨,12
20160125,월,남,60대이상,서울특별시,마포구,치킨,21
20160125,월,여,10대,서울특별시,마포구,치킨,9
20160125,월,여,60대이상,서울특별시,마포구,치킨,14
20160125,월,여,20대,서울특별시,마포구,치킨,78
20160125,월,여,40대,서울특별시,서대문구,치킨,63
20160125,월,남,40대,서울특별시,서대문구,치킨,42
20160125,월,남,20대,서울특별시,서대문구,치킨,64
20160125,월,여,50대,서울특별시,서대문구,치킨,20
20160125,월,여,30대,서울특별시,서대문구,치킨,74
20160125,월,남,50대,서울특별시,서대문구,치킨,15
20160125,월,남,30대,서울특별시,서대문구,치킨,66
20160125,월,여,60대이상,서울특별시,서대문구,치킨,8
20160125,월,여,10대,서울특별시,서대문구,치킨,17
20160125,월,남,60대이상,서울특별시,서대문구,치킨,7
20160125,월,남,10대,서울특별시,서대문구,치킨,11
20160125,월,여,20대,서울특별시,서대문구,치킨,47
20160125,월,여,30대,서울특별시,서초구,치킨,119
20160125,월,남,30대,서울특별시,서초구,치킨,81
20160125,월,여,50대,서울특별시,서초구,치킨,40
20160125,월,남,20대,서울특별시,서초구,치킨,93
20160125,월,여,40대,서울특별시,서초구,치킨,115
20160125,월,여,20대,서울특별시,서초구,치킨,67
20160125,월,남,40대,서울특별시,서초구,치킨,64
20160125,월,남,60대이상,서울특별시,서초구,치킨,14
20160125,월,남,10대,서울특별시,서초구,치킨,29
20160125,월,여,60대이상,서울특별시,서초구,치킨,17
20160125,월,여,10대,서울특별시,서초구,치킨,22
20160125,월,남,50대,서울특별시,서초구,치킨,35
20160125,월,남,60대이상,서울특별시,성동구,치킨,5
20160125,월,남,10대,서울특별시,성동구,치킨,5
20160125,월,여,40대,서울특별시,성동구,치킨,35
20160125,월,여,30대,서울특별시,성동구,치킨,43
20160125,월,여,60대이상,서울특별시,성동구,치킨,6
20160125,월,남,30대,서울특별시,성동구,치킨,37
20160125,월,여,10대,서울특별시,성동구,치킨,6
20160125,월,남,50대,서울특별시,성동구,치킨,5
20160125,월,여,50대,서울특별시,성동구,치킨,17
20160125,월,여,20대,서울특별시,성동구,치킨,24
20160125,월,남,20대,서울특별시,성동구,치킨,25
20160125,월,남,40대,서울특별시,성동구,치킨,25
20160125,월,남,20대,서울특별시,성북구,치킨,64
20160125,월,여,20대,서울특별시,성북구,치킨,42
20160125,월,여,40대,서울특별시,성북구,치킨,78
20160125,월,여,30대,서울특별시,성북구,치킨,55
20160125,월,여,50대,서울특별시,성북구,치킨,23
20160125,월,남,30대,서울특별시,성북구,치킨,68
20160125,월,남,50대,서울특별시,성북구,치킨,16
20160125,월,남,60대이상,서울특별시,성북구,치킨,10
20160125,월,남,10대,서울특별시,성북구,치킨,17
20160125,월,여,60대이상,서울특별시,성북구,치킨,14
20160125,월,여,10대,서울특별시,성북구,치킨,6
20160125,월,남,40대,서울특별시,성북구,치킨,36
20160125,월,여,20대,서울특별시,송파구,치킨,85
20160125,월,남,20대,서울특별시,송파구,치킨,101
20160125,월,남,40대,서울특별시,송파구,치킨,65
20160125,월,남,30대,서울특별시,송파구,치킨,133
20160125,월,남,50대,서울특별시,송파구,치킨,41
20160125,월,여,30대,서울특별시,송파구,치킨,117
20160125,월,여,50대,서울특별시,송파구,치킨,45
20160125,월,남,10대,서울특별시,송파구,치킨,40
20160125,월,남,60대이상,서울특별시,송파구,치킨,18
20160125,월,여,10대,서울특별시,송파구,치킨,29
20160125,월,여,60대이상,서울특별시,송파구,치킨,20
20160125,월,여,40대,서울특별시,송파구,치킨,157
20160125,월,여,10대,서울특별시,양천구,치킨,19
20160125,월,여,60대이상,서울특별시,양천구,치킨,12
20160125,월,여,40대,서울특별시,양천구,치킨,93
20160125,월,여,30대,서울특별시,양천구,치킨,85
20160125,월,남,10대,서울특별시,양천구,치킨,16
20160125,월,남,30대,서울특별시,양천구,치킨,47
20160125,월,남,60대이상,서울특별시,양천구,치킨,5
20160125,월,남,50대,서울특별시,양천구,치킨,17
20160125,월,여,50대,서울특별시,양천구,치킨,23
20160125,월,여,20대,서울특별시,양천구,치킨,51
20160125,월,남,20대,서울특별시,양천구,치킨,40
20160125,월,남,40대,서울특별시,양천구,치킨,33
20160125,월,남,60대이상,서울특별시,영등포구,치킨,8
20160125,월,남,10대,서울특별시,영등포구,치킨,20
20160125,월,여,40대,서울특별시,영등포구,치킨,75
20160125,월,여,30대,서울특별시,영등포구,치킨,104
20160125,월,여,60대이상,서울특별시,영등포구,치킨,17
20160125,월,남,30대,서울특별시,영등포구,치킨,92
20160125,월,여,10대,서울특별시,영등포구,치킨,13
20160125,월,남,50대,서울특별시,영등포구,치킨,22
20160125,월,여,50대,서울특별시,영등포구,치킨,24
20160125,월,여,20대,서울특별시,영등포구,치킨,65
20160125,월,남,20대,서울특별시,영등포구,치킨,64
20160125,월,남,40대,서울특별시,영등포구,치킨,39
20160125,월,여,10대,서울특별시,용산구,치킨,12
20160125,월,여,60대이상,서울특별시,용산구,치킨,5
20160125,월,남,30대,서울특별시,용산구,치킨,63
20160125,월,남,40대,서울특별시,용산구,치킨,36
20160125,월,남,10대,서울특별시,용산구,치킨,14
20160125,월,여,40대,서울특별시,용산구,치킨,71
20160125,월,남,60대이상,서울특별시,용산구,치킨,8
20160125,월,남,20대,서울특별시,용산구,치킨,42
20160125,월,여,20대,서울특별시,용산구,치킨,47
20160125,월,여,50대,서울특별시,용산구,치킨,21
20160125,월,남,50대,서울특별시,용산구,치킨,13
20160125,월,여,30대,서울특별시,용산구,치킨,72
20160125,월,여,60대이상,서울특별시,은평구,치킨,12
20160125,월,여,10대,서울특별시,은평구,치킨,25
20160125,월,남,50대,서울특별시,은평구,치킨,25
20160125,월,여,20대,서울특별시,은평구,치킨,61
20160125,월,남,60대이상,서울특별시,은평구,치킨,7
20160125,월,남,20대,서울특별시,은평구,치킨,37
20160125,월,남,10대,서울특별시,은평구,치킨,18
20160125,월,여,40대,서울특별시,은평구,치킨,98
20160125,월,남,40대,서울특별시,은평구,치킨,49
20160125,월,여,30대,서울특별시,은평구,치킨,83
20160125,월,남,30대,서울특별시,은평구,치킨,84
20160125,월,여,50대,서울특별시,은평구,치킨,38
20160125,월,남,10대,서울특별시,종로구,치킨,9
20160125,월,남,60대이상,서울특별시,종로구,치킨,5
20160125,월,여,30대,서울특별시,종로구,치킨,32
20160125,월,여,40대,서울특별시,종로구,치킨,31
20160125,월,여,10대,서울특별시,종로구,치킨,5
20160125,월,남,40대,서울특별시,종로구,치킨,12
20160125,월,여,60대이상,서울특별시,종로구,치킨,5
20160125,월,여,20대,서울특별시,종로구,치킨,36
20160125,월,남,20대,서울특별시,종로구,치킨,38
20160125,월,남,50대,서울특별시,종로구,치킨,8
20160125,월,여,50대,서울특별시,종로구,치킨,11
20160125,월,남,30대,서울특별시,종로구,치킨,23
20160125,월,여,10대,서울특별시,중구,치킨,6
20160125,월,여,60대이상,서울특별시,중구,치킨,13
20160125,월,여,20대,서울특별시,중구,치킨,50
20160125,월,남,50대,서울특별시,중구,치킨,23
20160125,월,남,10대,서울특별시,중구,치킨,11
20160125,월,여,50대,서울특별시,중구,치킨,18
20160125,월,남,60대이상,서울특별시,중구,치킨,11
20160125,월,여,30대,서울특별시,중구,치킨,81
20160125,월,남,30대,서울특별시,중구,치킨,57
20160125,월,여,40대,서울특별시,중구,치킨,50
20160125,월,남,40대,서울특별시,중구,치킨,47
20160125,월,남,20대,서울특별시,중구,치킨,65
20160125,월,남,60대이상,서울특별시,중랑구,치킨,5
20160125,월,남,10대,서울특별시,중랑구,치킨,14
20160125,월,남,30대,서울특별시,중랑구,치킨,51
20160125,월,남,40대,서울특별시,중랑구,치킨,52
20160125,월,여,60대이상,서울특별시,중랑구,치킨,13
20160125,월,여,40대,서울특별시,중랑구,치킨,51
20160125,월,여,10대,서울특별시,중랑구,치킨,8
20160125,월,남,20대,서울특별시,중랑구,치킨,45
20160125,월,여,20대,서울특별시,중랑구,치킨,49
20160125,월,여,50대,서울특별시,중랑구,치킨,38
20160125,월,남,50대,서울특별시,중랑구,치킨,17
20160125,월,여,30대,서울특별시,중랑구,치킨,67
20160126,화,남,10대,서울특별시,강남구,치킨,43
20160126,화,남,60대이상,서울특별시,강남구,치킨,39
20160126,화,여,30대,서울특별시,강남구,치킨,180
20160126,화,여,40대,서울특별시,강남구,치킨,226
20160126,화,여,10대,서울특별시,강남구,치킨,24
20160126,화,남,40대,서울특별시,강남구,치킨,100
20160126,화,여,60대이상,서울특별시,강남구,치킨,11
20160126,화,여,20대,서울특별시,강남구,치킨,119
20160126,화,남,20대,서울특별시,강남구,치킨,118
20160126,화,남,50대,서울특별시,강남구,치킨,38
20160126,화,여,50대,서울특별시,강남구,치킨,49
20160126,화,남,30대,서울특별시,강남구,치킨,188
20160126,화,여,60대이상,서울특별시,강동구,치킨,20
20160126,화,여,10대,서울특별시,강동구,치킨,20
20160126,화,남,40대,서울특별시,강동구,치킨,58
20160126,화,남,30대,서울특별시,강동구,치킨,78
20160126,화,남,60대이상,서울특별시,강동구,치킨,7
20160126,화,여,30대,서울특별시,강동구,치킨,113
20160126,화,남,10대,서울특별시,강동구,치킨,32
20160126,화,여,50대,서울특별시,강동구,치킨,51
20160126,화,남,50대,서울특별시,강동구,치킨,25
20160126,화,남,20대,서울특별시,강동구,치킨,64
20160126,화,여,20대,서울특별시,강동구,치킨,63
20160126,화,여,40대,서울특별시,강동구,치킨,116
20160126,화,남,60대이상,서울특별시,강북구,치킨,6
20160126,화,남,10대,서울특별시,강북구,치킨,13
20160126,화,여,40대,서울특별시,강북구,치킨,70
20160126,화,여,30대,서울특별시,강북구,치킨,84
20160126,화,여,60대이상,서울특별시,강북구,치킨,24
20160126,화,남,30대,서울특별시,강북구,치킨,74
20160126,화,여,10대,서울특별시,강북구,치킨,9
20160126,화,남,50대,서울특별시,강북구,치킨,27
20160126,화,여,50대,서울특별시,강북구,치킨,33
20160126,화,여,20대,서울특별시,강북구,치킨,43
20160126,화,남,20대,서울특별시,강북구,치킨,44
20160126,화,남,40대,서울특별시,강북구,치킨,63
20160126,화,남,10대,서울특별시,강서구,치킨,44
20160126,화,남,60대이상,서울특별시,강서구,치킨,17
20160126,화,남,20대,서울특별시,강서구,치킨,134
20160126,화,여,50대,서울특별시,강서구,치킨,52
20160126,화,여,10대,서울특별시,강서구,치킨,27
20160126,화,남,50대,서울특별시,강서구,치킨,48
20160126,화,여,60대이상,서울특별시,강서구,치킨,33
20160126,화,남,30대,서울특별시,강서구,치킨,180
20160126,화,여,30대,서울특별시,강서구,치킨,242
20160126,화,남,40대,서울특별시,강서구,치킨,108
20160126,화,여,40대,서울특별시,강서구,치킨,186
20160126,화,여,20대,서울특별시,강서구,치킨,131
20160126,화,여,10대,서울특별시,관악구,치킨,24
20160126,화,여,60대이상,서울특별시,관악구,치킨,12
20160126,화,여,20대,서울특별시,관악구,치킨,109
20160126,화,남,50대,서울특별시,관악구,치킨,23
20160126,화,남,10대,서울특별시,관악구,치킨,25
20160126,화,여,50대,서울특별시,관악구,치킨,50
20160126,화,남,60대이상,서울특별시,관악구,치킨,19
20160126,화,여,30대,서울특별시,관악구,치킨,136
20160126,화,남,30대,서울특별시,관악구,치킨,157
20160126,화,여,40대,서울특별시,관악구,치킨,110
20160126,화,남,40대,서울특별시,관악구,치킨,66
20160126,화,남,20대,서울특별시,관악구,치킨,156
20160126,화,여,60대이상,서울특별시,광진구,치킨,6
20160126,화,여,10대,서울특별시,광진구,치킨,15
20160126,화,남,40대,서울특별시,광진구,치킨,41
20160126,화,남,30대,서울특별시,광진구,치킨,58
20160126,화,남,60대이상,서울특별시,광진구,치킨,5
20160126,화,여,30대,서울특별시,광진구,치킨,62
20160126,화,남,10대,서울특별시,광진구,치킨,15
20160126,화,여,50대,서울특별시,광진구,치킨,16
20160126,화,남,50대,서울특별시,광진구,치킨,12
20160126,화,남,20대,서울특별시,광진구,치킨,44
20160126,화,여,20대,서울특별시,광진구,치킨,63
20160126,화,여,40대,서울특별시,광진구,치킨,67
20160126,화,남,10대,서울특별시,구로구,치킨,30
20160126,화,남,60대이상,서울특별시,구로구,치킨,20
20160126,화,남,20대,서울특별시,구로구,치킨,90
20160126,화,여,50대,서울특별시,구로구,치킨,43
20160126,화,여,10대,서울특별시,구로구,치킨,31
20160126,화,남,50대,서울특별시,구로구,치킨,39
20160126,화,여,60대이상,서울특별시,구로구,치킨,18
20160126,화,남,30대,서울특별시,구로구,치킨,105
20160126,화,여,30대,서울특별시,구로구,치킨,130
20160126,화,남,40대,서울특별시,구로구,치킨,77
20160126,화,여,40대,서울특별시,구로구,치킨,124
20160126,화,여,20대,서울특별시,구로구,치킨,80
20160126,화,여,10대,서울특별시,금천구,치킨,14
20160126,화,여,60대이상,서울특별시,금천구,치킨,7
20160126,화,여,20대,서울특별시,금천구,치킨,36
20160126,화,남,50대,서울특별시,금천구,치킨,18
20160126,화,남,10대,서울특별시,금천구,치킨,10
20160126,화,여,50대,서울특별시,금천구,치킨,15
20160126,화,남,60대이상,서울특별시,금천구,치킨,5
20160126,화,여,30대,서울특별시,금천구,치킨,44
20160126,화,남,30대,서울특별시,금천구,치킨,62
20160126,화,여,40대,서울특별시,금천구,치킨,48
20160126,화,남,40대,서울특별시,금천구,치킨,28
20160126,화,남,20대,서울특별시,금천구,치킨,62
20160126,화,남,60대이상,서울특별시,노원구,치킨,7
20160126,화,남,10대,서울특별시,노원구,치킨,26
20160126,화,남,30대,서울특별시,노원구,치킨,80
20160126,화,남,40대,서울특별시,노원구,치킨,75
20160126,화,여,60대이상,서울특별시,노원구,치킨,8
20160126,화,여,40대,서울특별시,노원구,치킨,138
20160126,화,여,10대,서울특별시,노원구,치킨,20
20160126,화,남,20대,서울특별시,노원구,치킨,93
20160126,화,여,20대,서울특별시,노원구,치킨,75
20160126,화,여,50대,서울특별시,노원구,치킨,58
20160126,화,남,50대,서울특별시,노원구,치킨,30
20160126,화,여,30대,서울특별시,노원구,치킨,112
20160126,화,남,50대,서울특별시,도봉구,치킨,17
20160126,화,여,50대,서울특별시,도봉구,치킨,27
20160126,화,남,30대,서울특별시,도봉구,치킨,41
20160126,화,남,40대,서울특별시,도봉구,치킨,32
20160126,화,여,20대,서울특별시,도봉구,치킨,38
20160126,화,여,40대,서울특별시,도봉구,치킨,55
20160126,화,남,20대,서울특별시,도봉구,치킨,28
20160126,화,남,60대이상,서울특별시,도봉구,치킨,9
20160126,화,남,10대,서울특별시,도봉구,치킨,127
20160126,화,여,60대이상,서울특별시,도봉구,치킨,14
20160126,화,여,10대,서울특별시,도봉구,치킨,76
20160126,화,여,30대,서울특별시,도봉구,치킨,47
20160126,화,여,60대이상,서울특별시,동대문구,치킨,24
20160126,화,여,10대,서울특별시,동대문구,치킨,12
20160126,화,남,20대,서울특별시,동대문구,치킨,66
20160126,화,여,50대,서울특별시,동대문구,치킨,45
20160126,화,남,60대이상,서울특별시,동대문구,치킨,11
20160126,화,남,50대,서울특별시,동대문구,치킨,21
20160126,화,남,10대,서울특별시,동대문구,치킨,20
20160126,화,남,30대,서울특별시,동대문구,치킨,37
20160126,화,여,30대,서울특별시,동대문구,치킨,76
20160126,화,남,40대,서울특별시,동대문구,치킨,52
20160126,화,여,40대,서울특별시,동대문구,치킨,59
20160126,화,여,20대,서울특별시,동대문구,치킨,45
20160126,화,남,30대,서울특별시,동작구,치킨,74
20160126,화,여,30대,서울특별시,동작구,치킨,75
20160126,화,남,50대,서울특별시,동작구,치킨,16
20160126,화,여,20대,서울특별시,동작구,치킨,52
20160126,화,남,40대,서울특별시,동작구,치킨,38
20160126,화,남,20대,서울특별시,동작구,치킨,79
20160126,화,여,40대,서울특별시,동작구,치킨,82
20160126,화,여,60대이상,서울특별시,동작구,치킨,14
20160126,화,여,10대,서울특별시,동작구,치킨,10
20160126,화,남,60대이상,서울특별시,동작구,치킨,17
20160126,화,남,10대,서울특별시,동작구,치킨,19
20160126,화,여,50대,서울특별시,동작구,치킨,26
20160126,화,여,10대,서울특별시,마포구,치킨,13
20160126,화,여,60대이상,서울특별시,마포구,치킨,17
20160126,화,남,30대,서울특별시,마포구,치킨,97
20160126,화,남,40대,서울특별시,마포구,치킨,62
20160126,화,남,10대,서울특별시,마포구,치킨,21
20160126,화,여,40대,서울특별시,마포구,치킨,100
20160126,화,남,60대이상,서울특별시,마포구,치킨,17
20160126,화,남,20대,서울특별시,마포구,치킨,59
20160126,화,여,20대,서울특별시,마포구,치킨,78
20160126,화,여,50대,서울특별시,마포구,치킨,36
20160126,화,남,50대,서울특별시,마포구,치킨,22
20160126,화,여,30대,서울특별시,마포구,치킨,100
20160126,화,남,60대이상,서울특별시,서대문구,치킨,5
20160126,화,남,10대,서울특별시,서대문구,치킨,12
20160126,화,남,30대,서울특별시,서대문구,치킨,58
20160126,화,남,40대,서울특별시,서대문구,치킨,36
